image_name,naturalness,sd,count
pn1.jpg,6.86,0.4522054797526975,50
pn10.jpg,6.901960784313726,0.30032661958503226,51
pn11.jpeg,6.804347826086956,0.45311588988010093,46
pn12.jpg,6.648148148148148,0.7562920322305225,54
pn13.jpeg,6.7254901960784315,0.6656855525711527,51
pn14.jpg,6.769230769230769,0.67491131197713,52
pn15.jpg,6.8979591836734695,0.3058388709205984,49
pn16.jpg,6.822222222222222,0.4903101471559001,45
pn17.jpg,6.826086956521739,0.43738352486814924,46
pn18.jpg,6.681818181818182,0.9829411790754313,44
pn19.jpg,6.527272727272727,0.835653336208561,55
pn2.jpg,6.851063829787234,0.41591823006218104,47
pn20.jpg,6.58,1.031938931906183,50
pn21.jpg,6.597014925373134,1.0307352699619603,67
pn22.jpg,6.630769230769231,0.9773885929037954,65
pn23.jpg,6.4375,0.8333333333333333,64
pn24.jpg,6.723404255319149,0.6151043622859763,47
pn25.jpg,6.612244897959184,0.7587359699584856,49
pn26.jpg,6.722222222222222,0.7375806106675423,54
pn27.jpg,6.484848484848484,1.0113574159731182,66
pn28.jpg,6.8,0.5477225575051661,45
pn29.jpg,6.773584905660377,0.5765117062645709,53
pn3.jpg,6.732142857142857,0.48583841041951487,56
pn30.jpg,6.867924528301887,0.3940780793903958,53
pn31.jpg,6.8545454545454545,0.8259266808590713,55
pn32.jpg,6.791666666666667,0.5819385554072727,48
pn33.jpg,6.8,0.8139410298049854,65
pn34.jpg,6.882352941176471,0.47527082062880366,51
pn35.jpg,6.907692307692308,0.29171245061901935,65
pn36.jpg,6.545454545454546,0.9264723154925932,44
pn37.jpg,6.886792452830188,0.42337369193050706,53
pn38.jpg,6.688524590163935,0.6465545505873775,61
pn39.jpg,6.4222222222222225,1.2878609624434845,45
pn4.jpg,6.818181818181818,0.5124707431905383,55
pn40.jpg,6.685185185185185,0.9871643030852635,54
pn41.jpg,6.612903225806452,0.981047260934021,62
pn42.jpg,6.78,0.5816935163286382,50
pn43.jpg,6.758620689655173,0.5715581911583612,58
pn44.jpg,6.706896551724138,0.9734838988865759,58
pn45.jpg,6.654545454545454,0.8864866529500518,55
pn46.jpg,6.907407407407407,0.3511984075327353,54
pn47.jpg,6.574468085106383,0.878355203257618,47
pn48.jpg,6.674418604651163,1.0401678031419956,43
pn49.jpg,6.360655737704918,1.4379706404657677,61
pn5.jpg,6.685185185185185,0.5433673511234791,54
pn50.jpg,6.574074074074074,1.109170212567593,54
pn51.jpg,6.75,0.5557189302262115,52
pn52.jpg,6.518518518518518,1.023142416924922,54
pn53.jpg,6.869565217391305,0.6185537128270867,46
pn54.jpg,6.673076923076923,0.7063064336961281,52
pn55.jpg,6.816666666666666,0.46910179830729837,60
pn56.jpg,6.6,0.9476070829586859,50
pn57.jpg,6.823529411764706,0.5179143694836504,51
pn58.jpg,6.619047619047619,0.9907405413510127,63
pn59.jpg,6.69811320754717,0.6071657250757995,53
pn6.jpg,6.75,0.6396021490668312,56
pn60.jpg,6.74468085106383,0.765224749775401,47
pn61.jpg,6.775510204081633,0.5868455973269636,49
pn62.jpg,6.694915254237288,0.8357164444074026,59
pn63.jpg,6.603448275862069,0.9901205875949814,58
pn64.jpg,6.622222222222222,1.0288760171108364,45
pn65.jpg,6.875,0.4695258730406084,56
pn66.jpg,6.804347826086956,0.6870084980031194,46
pn67.jpg,6.807017543859649,0.5154261929714113,57
pn68.jpg,6.564516129032258,0.7156555573631563,62
pn69.jpg,6.7368421052631575,0.6416027862613642,57
pn7.jpg,6.649122807017544,0.9726845779699353,57
pn70.jpg,6.9,0.354152126654012,60
pn71.jpg,6.804347826086956,0.49975839573365866,46
pn72.jpg,6.760869565217392,1.0151033359262966,46
pn73.jpg,6.914893617021277,0.2820566728469694,47
pn74.JPG,6.69811320754717,0.8897905038736612,53
pn75.jpg,6.796296296296297,0.7618158453656464,54
pn8.jpg,6.895522388059701,0.3539529312231833,67
pn9.jpg,6.681818181818182,1.0401048898155332,66
pu1.jpg,1.1481481481481481,0.3585825031987472,54
pu10.jpg,1.1833333333333333,0.4691017983072984,60
pu11.jpg,1.2063492063492063,0.5724517209881225,63
pu12.jpg,1.3333333333333333,0.7004041959724748,54
pu13.jpg,1.2105263157894737,0.7496866513337221,57
pu14.jpg,1.4791666666666667,1.202649262348317,48
pu15.jpg,1.6415094339622642,1.178237595580814,53
pu16.jpg,1.2758620689655173,1.0224343748215319,58
pu17.jpg,1.15,0.5150283849343991,60
pu18.jpg,1.3653846153846154,0.7417215310091749,52
pu19.jpg,1.2962962962962963,0.6624605258337363,54
pu2.jpeg,1.12,0.3854496446637727,50
pu20.jpg,1.375,1.0713203408538796,56
pu21.jpg,1.1764705882352942,0.6543968934199238,51
pu22.JPG,1.3333333333333333,0.663683803084112,57
pu23.jpg,1.4230769230769231,1.1605636535609831,52
pu24.jpg,1.3703703703703705,0.9770246766219174,54
pu25.jpg,1.2115384615384615,0.49848942252976375,52
pu26.jpeg,1.4754098360655739,1.010058700885732,61
pu27.jpg,1.4406779661016949,1.316620365788706,59
pu28.jpg,1.1666666666666667,0.4763930673403309,48
pu29.jpg,1.3333333333333333,0.9316246713681894,54
pu3.jpg,1.6956521739130435,1.2269123887473938,46
pu30.jpg,1.2222222222222223,0.5718776312789589,54
pu31.jpeg,1.6875,1.2403885801583447,48
pu32.jpg,1.4528301886792452,0.7982200808878814,53
pu33.jpeg,1.4067796610169492,0.8119504840473406,59
pu34.jpg,1.4375,1.0370134162086937,64
pu35.jpg,1.6346153846153846,0.8408409924953905,52
pu36.jpg,1.320754716981132,0.7278415113211956,53
pu37.jpg,1.4576271186440677,1.1191442836058996,59
pu38.jpg,1.4406779661016949,1.0548931379230655,59
pu39.jpg,1.471698113207547,0.6962474578024479,53
pu4.jpg,1.1951219512195121,0.4593208135454973,41
pu40.jpg,1.3275862068965518,0.659290714953545,58
pu41.jpg,1.3703703703703705,0.7083410407769105,54
pu42.jpg,1.3,0.5304299503265156,60
pu43.jpeg,1.6046511627906976,1.3118423047600423,43
pu44.jpg,1.4310344827586208,0.8606824906243137,58
pu45.jpeg,1.36,1.0451052090383932,50
pu46.jpeg,1.490909090909091,1.1998877613054644,55
pu47.jpeg,1.4259259259259258,0.689595228605277,54
pu48.jpeg,1.7358490566037736,1.1627378730364482,53
pu49.jpeg,1.3653846153846154,0.9081082718950219,52
pu5.jpg,1.2857142857142858,0.6241877839323592,56
pu50.jpeg,1.3333333333333333,0.8230548917531013,63
