image_name,jpeg_based_compressibility,canny_based_compressibility
sun_aaarfmdkojiusxxl.png,-0.018088989240507742,0.001988069768285165
sun_aabyitznzumhlxfw.png,-0.021288522300808396,0.0026815856362554756
sun_aacekspsxnilxmlb.png,-0.01015417016694356,0.002419136128179379
sun_aackmxuaumbyjrvf.png,-0.04487019992108641,0.0011032384117858427
sun_aadihymrhoihkumi.png,-0.013087931062025823,0.003758678753940438
sun_aadqjcsvidqnqzzt.png,-0.028613340034950425,0.0014057734181493068
sun_aadtmifyuvqcfkcr.png,-0.023427573320657157,0.0017394185642273597
sun_aaeijzjhbdeibdjh.png,-0.008273402254193839,0.003645016996086018
sun_aafqetztbkmzxsif.png,-0.018176777699009036,0.0018420058907937466
sun_aaguipoeqirlfvjn.png,-0.026602389930163138,0.001145151881104144
sun_aahfqqcmvkdkcopk.png,-0.01649088390132847,0.002663856051888273
sun_aainymcaqysqtfjp.png,-0.022476527468320354,0.0016715821260707329
sun_aaivnkepwwofsfnt.png,-0.0054261420147400895,0.0028624202474532056
sun_aajhoihcnufdqjdm.png,-0.019648064089869837,0.002405542314254795
sun_aalwixjkrhyiabdr.png,-0.024295868140119997,0.001243077898852522
sun_aamlzecjkxlnoedl.png,-0.010261249345222668,0.002096923314464087
sun_aampazmnmsxlwwwr.png,-0.010238634189853747,0.002783750947920926
sun_aamvxnvouicstkjb.png,-0.0012171225921515658,0.0033891180267441763
sun_aaqmxnxoyktxhiwh.png,-0.023190962777870153,0.0018855047231949582
sun_aastptdxbxbeiyto.png,-0.015367614974164764,0.003005434988259708
sun_aatywrsbdbluavkj.png,-0.002768414583542947,0.004281271657031573
sun_aavbhjizkngwwgjm.png,-0.024347654201786216,0.002713869810051697
sun_aavkypayfsvklgls.png,-0.02128941398093989,0.0017793816729649004
sun_aavuoscaegpbwspj.png,-0.01188089579573312,0.0038029194275996923
sun_aaxdpgpohhvyemvc.png,-0.017731130558238845,0.0027015942805416497
sun_aaysiohzbbdyrddc.png,-0.026410630388052844,0.00293188557380231
sun_abbwggenhfbftyvi.png,-0.03137046843587022,0.0025786411049507772
sun_abcexmhrrazffdxe.png,-0.01869155025989803,0.0024978857871266087
sun_abcuurugvxwparpk.png,-0.013397085335768152,0.002190284137909198
sun_abdagkpekttzgeks.png,-0.025973177640069744,0.0027521021778415516
sun_abdczrckndvowcuw.png,-0.024956203280930223,0.001844672140046466
sun_abdkucfijyhzjwdd.png,-0.029893308460313416,0.002665437161238603
sun_abghrjwhyotnsqlo.png,-0.013661395647089994,0.0008772363142381322
sun_abgxynrdquqkpegr.png,-0.015978572290052864,0.0027723228746246646
sun_abiovdygniqgkhhl.png,-0.010645470923729666,0.003519731653315849
sun_abixanxgsreeoifw.png,-0.005823511342753368,0.0034105789983033758
sun_ablbdwfvmdkcfxka.png,-0.013375054204406892,0.0035975611074942518
sun_ablgxmlqsejzolxh.png,-0.017859614438876837,0.0027578768876993986
sun_ablltreyppizkotj.png,-0.015269634679378398,0.002048215364740691
sun_abluxelximwwmuuu.png,-0.03072606305156999,0.0009627841738714903
sun_abmeycbiroafvvoi.png,-0.013265169939240118,0.003052774371384852
sun_abmipmtqvlyxgafg.png,-0.01994492752544587,0.001835685908466519
sun_abnjymnsjlfptyxk.png,-0.01423621099821149,0.002163981563538841
sun_abnkpmayghxdvfig.png,-0.016303250275497866,0.002248828396938508
sun_abokeplpazkdxpps.png,0.0026230158513739182,0.0038792138705718245
sun_abolbvukvhubhpjk.png,-0.023830064299994964,0.0012419046782727052
sun_abplnvvcxkcovrqi.png,-0.005211007716100325,0.0022784239165594424
sun_abreakywwicnpllq.png,-0.03036922056653598,0.002310239482379999
sun_abrfjuixgacomvzb.png,-0.000887181130369695,0.0023396899960335667
sun_absoxzwctrlnjgvz.png,-0.016456286109015734,0.0026815620357971484
sun_absxzamwemzkegmz.png,-0.024467651344526865,0.002652635604716063
sun_abtdndwgqyeufjvf.png,-0.00847045431262171,0.0012957184532359646
sun_abtyfplefeymuefw.png,-0.008262019504468482,0.0030874196977399826
sun_abuaiinyegtbzuxg.png,-0.018995470133314676,0.0007552582151759005
sun_abvcwkmmpmjruuhb.png,-0.0038617344779012614,0.0031688930576245964
sun_abwkfmxrrczajrtw.png,-0.012901579301253482,0.002486260576452234
sun_abwkqvpdyigssyxa.png,-0.032512592991858824,0.002656608469967137
sun_abzoglkibwvlanfr.png,-0.01747760908885565,0.003669059530194552
sun_acafxnfmbtjoupvz.png,-0.02760621406117144,0.002341929886540879
sun_acapmatgnmqztpru.png,-0.03514205179177471,0.0017152477388910738
sun_acbnfcctoyssyvie.png,-0.011993677717978926,0.003259227921734532
sun_accilwvadsvecujd.png,-0.024130231670246253,0.0030273245661901127
sun_acclngswciyrjytf.png,-0.021749107459884433,0.0032585615739856117
sun_accvrsqmfcigfluj.png,-0.017675268862162797,0.0018488845634706851
sun_acddbhlzfptbekxj.png,-0.022455093397886906,0.002197273082455735
sun_aceuokyqoqhfsper.png,-0.030458917851472263,0.002278582135206329
sun_acfxouwyduazdrjw.png,-0.02000249697383002,0.0018426370632369147
sun_acgnzuuseaxyivpx.png,-0.025210417599898217,0.002226183988328132
sun_aciczgvqmadwxjdq.png,-0.002085481811911512,0.0027409515485491563
sun_ackillobvrmbwpyh.png,-0.0005713704977231272,0.003061989373453556
sun_aclldlpvqpkxwuhq.png,-0.015109205481211871,0.0006271236576926521
sun_acmucmjtzrjwrnki.png,-0.0030952518246432676,0.0017795984290555696
sun_acmxnsedgirrlcgi.png,-0.010242843575983545,0.0034142261944918105
sun_acnawpjquedtdxuq.png,-0.004134110533544074,0.003239666657255114
sun_acogctmmxmuoyvfl.png,-0.005193582092736831,0.003264933833072907
sun_acqkqticsyuapvci.png,-0.0017004249098236113,0.003414479954683685
sun_acteouyhcdaxmeya.png,-0.03005613609904728,0.0018697380617910416
sun_acuakodxedalqwqm.png,-0.03336167853260249,0.0023834416666472457
sun_acuntvumcrillqnp.png,-0.02241828669609991,0.0012194402394966315
sun_acvqlpihddkrdsjr.png,-0.009525171942095916,0.0028766578016433137
sun_acwcxcfulvbjhqbm.png,-0.01000101870421282,0.0020041397405373886
sun_acxojtvutlkaurza.png,-0.02932061033568128,0.0031886267849931143
sun_acygqcsddzddfxdg.png,-0.018838341493104805,0.0025500149160193417
sun_acyletewwvoolvvv.png,-0.03289975273924176,0.0014915491239430537
sun_aczwgyukesaajxnx.png,-0.012909371906346143,0.003070200800419123
sun_aczxsecpjsxjcvms.png,-0.011383690729187414,0.003105795832332359
sun_adaqrcisdytbarzl.png,-0.007370431038096808,0.003590002889338342
sun_adaylgrrsdyzwsop.png,-0.009261310829384873,0.0011446131319358818
sun_adchxphwsnqnicbz.png,-0.016673231714266667,0.0018702996888452232
sun_addsacqmcbavfmcm.png,-0.03489071505796424,0.0035443938755886045
sun_adephxvrriwlbwfd.png,-0.028489959427330652,0.002792962874026723
sun_adhidumqwnlzipih.png,-0.013323385487281491,0.0029431996997962015
sun_adhwholkeuezccfu.png,-0.0027431755543079112,0.0030380607737955996
sun_adkonpxsblmtdukc.png,-0.0201359362698598,0.001242633913791962
sun_adlgdbbuechpggnx.png,-0.016477299851460403,0.002370886226904683
sun_adnvgfxnkjimrlzh.png,-0.00039219225567373666,0.003235772510777688
sun_adoskwanicxyfwdg.png,-0.022515874945576747,0.0011117615834438288
sun_adpnimdjxvbcaaug.png,-0.007329657325734042,0.0029689462999651817
sun_adqmgymlumduelnn.png,-0.014407698344859712,0.003183807611986936
sun_adsaqedttiixgfrw.png,-0.004949580360701058,0.00277960542109094
sun_advhcaufilhdkqnk.png,-0.02334730283805094,0.0017767146791783986
sun_advvjenltmhprwfi.png,-0.02368995750941531,0.0005737031680910974
sun_adwucyplebawahma.png,-0.014578292191130817,0.002871212804883051
sun_adwvdrthivwjdnoq.png,-0.01140482071939575,0.0020952318268867383
sun_adxskjksxrfjwfuy.png,-0.013045277917972707,0.0030854634318301165
sun_adzohqnwmnqyeqxb.png,-0.0062021027488981025,0.0032404026651814263
sun_adzpfrapetechsfs.png,-0.025693730773386114,0.0031849319092436576
sun_aebeqjjddmwjjzyx.png,-0.013522666644899286,0.00250498893560923
sun_aebldafyhgsuczcd.png,-0.010384106163006885,0.0032530085871695174
sun_aebzthvpaouyftan.png,-0.02962139096763287,0.0023907377552165017
sun_aederluuyyqktfqi.png,-0.02119799007378426,0.0015586315773406516
sun_aedggeuhrnhvsjsr.png,-0.026412993000003913,0.0023655953678888356
